"carat";"cut";"price"
1;"Fair";1784
0,57;"Very Good";1785
0,56;"Very Good";1785
0,58;"Very Good";1785
0,72;"Premium";1785
0,61;"Good";1785
0,81;"Premium";1786
0,55;"Premium";1786
0,55;"Ideal";1786
0,55;"Ideal";1786
0,55;"Very Good";1786
0,55;"Very Good";1786
0,55;"Very Good";1786
0,53;"Ideal";1786
0,64;"Good";1786
0,54;"Premium";1786
0,54;"Premium";1786
0,54;"Premium";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Premium";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Premium";1786
0,54;"Premium";1786
0,54;"Ideal";1786
0,54;"Premium";1786
0,54;"Premium";1786
0,54;"Ideal";1786
0,54;"Ideal";1786
0,54;"Very Good";1786
0,9;"Fair";1786
0,5;"Ideal";1787
0,51;"Ideal";1787
0,51;"Very Good";1787
0,51;"Very Good";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,3;"Premium";526
0,3;"Very Good";526
0,3;"Ideal";526
0,3;"Premium";526
0,3;"Premium";526
0,3;"Premium";526
0,3;"Premium";526
0,3;"Ideal";526
0,3;"Ideal";526
0,3;"Very Good";526
0,3;"Ideal";526
0,3;"Very Good";526
0,3;"Good";526
0,3;"Very Good";526
0,3;"Very Good";526
0,3;"Good";526
0,3;"Ideal";526
0,3;"Good";526
0,3;"Premium";526
0,3;"Good";526
0,3;"Very Good";526
0,3;"Very Good";526
0,3;"Premium";526
0,4;"Very Good";526
0,3;"Premium";526
0,3;"Very Good";526
0,3;"Very Good";526
0,3;"Very Good";526
0,3;"Very Good";526
0,3;"Good";526
0,51;"Premium";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,51;"Ideal";1787
0,56;"Ideal";1787
0,56;"Ideal";1787
0,97;"Fair";1787
0,7;"Very Good";1788
0,72;"Very Good";1788
0,71;"Good";1788
0,57;"Fair";1788
0,59;"Very Good";1789
0,59;"Ideal";1789
0,59;"Ideal";1789
0,59;"Premium";1789
0,59;"Premium";1789
0,59;"Ideal";1789
0,59;"Ideal";1789
0,59;"Ideal";1789
0,59;"Ideal";1789
0,99;"Fair";1789
0,58;"Very Good";1790
0,7;"Ideal";1790
0,7;"Good";1790
0,7;"Good";1790
0,7;"Ideal";1790
0,7;"Very Good";1790
0,59;"Ideal";1790
0,58;"Ideal";1790
0,58;"Ideal";1790
0,52;"Ideal";1790
0,5;"Very Good";1791
0,53;"Ideal";1791
0,56;"Ideal";1791
0,56;"Ideal";1791
0,48;"Ideal";1791
0,5;"Good";1791
0,5;"Fair";1791
0,56;"Ideal";1792
0,5;"Ideal";1792
0,5;"Fair";1792
0,55;"Premium";1792
0,55;"Ideal";1792
0,55;"Ideal";1792
0,55;"Ideal";1792
0,7;"Fair";1792
0,77;"Premium";1792
0,7;"Premium";1792
0,7;"Very Good";1792
0,7;"Good";1792
0,52;"Ideal";1793
0,52;"Ideal";1793
0,59;"Ideal";1793
0,59;"Ideal";1793
0,6;"Good";1793
0,6;"Good";1793
0,7;"Good";1793
0,61;"Good";1793
0,52;"Premium";1793
0,51;"Very Good";1793
0,51;"Very Good";1793
0,51;"Very Good";1793
0,61;"Premium";1793
0,52;"Very Good";1794
0,51;"Ideal";1794
0,58;"Premium";1794
0,47;"Very Good";1795
0,5;"Good";1795
0,7;"Very Good";1795
0,7;"Very Good";1795
0,6;"Ideal";1795
0,51;"Ideal";1795
0,55;"Very Good";1796
0,85;"Premium";1796
0,53;"Ideal";1797
0,58;"Ideal";1798
0,58;"Ideal";1798
0,52;"Ideal";1798
0,72;"Very Good";1799
0,5;"Very Good";1799
0,55;"Ideal";1799
0,55;"Very Good";1799
0,54;"Ideal";1799
0,72;"Fair";1799
0,72;"Good";1799
0,72;"Fair";1799
0,6;"Premium";1799
0,72;"Premium";1799
0,51;"Premium";1799
0,51;"Very Good";1800
0,51;"Good";1800
0,51;"Good";1800
0,51;"Good";1800
0,61;"Ideal";1800
0,46;"Ideal";1800
0,57;"Ideal";1800
0,53;"Ideal";1800
0,61;"Premium";1800
0,53;"Ideal";1800
0,71;"Ideal";1800
0,65;"Very Good";1801
0,5;"Very Good";1801
0,54;"Ideal";1801
0,57;"Good";1801
0,7;"Very Good";1801
0,53;"Ideal";1801
0,53;"Ideal";1801
0,5;"Premium";1801
0,52;"Ideal";1802
0,73;"Fair";1802
0,52;"Ideal";1802
0,66;"Premium";1802
0,7;"Fair";1803
0,52;"Ideal";1803
0,52;"Ideal";1803
0,56;"Ideal";1803
0,53;"Ideal";1803
0,59;"Ideal";1803
0,74;"Premium";1803
0,5;"Very Good";1804
0,54;"Ideal";1804
0,61;"Very Good";1805
0,71;"Very Good";1805
0,55;"Ideal";1805
0,58;"Ideal";1805
1;"Fair";1805
0,52;"Very Good";1806
0,5;"Very Good";1806
0,5;"Very Good";1806
0,5;"Good";1806
0,46;"Good";1806
0,46;"Good";1806
0,5;"Very Good";1806
0,5;"Premium";1806
0,5;"Premium";1806
0,5;"Premium";1806
0,5;"Good";1806
0,5;"Good";1806
0,7;"Very Good";1806
0,7;"Good";1806
0,7;"Premium";1806
0,7;"Premium";1806
0,52;"Ideal";1806
0,55;"Ideal";1806
0,7;"Fair";1806
0,7;"Premium";1806
0,72;"Premium";1806
0,57;"Very Good";1807
0,7;"Very Good";1807
0,77;"Very Good";1807
0,53;"Ideal";1807
0,51;"Premium";1807
0,51;"Premium";1807
0,51;"Premium";1807
0,51;"Ideal";1807
0,5;"Premium";1807
0,53;"Premium";1808
0,71;"Premium";1808
0,6;"Premium";1808
0,7;"Fair";1808
0,72;"Premium";1808
0,5;"Ideal";1808
0,7;"Premium";1808
0,96;"Fair";1808
0,96;"Fair";1808
0,62;"Ideal";1808
0,58;"Ideal";1809
0,58;"Ideal";1809
0,52;"Ideal";1809
0,58;"Ideal";1809
0,58;"Ideal";1809
0,53;"Ideal";1809
0,54;"Ideal";1809
0,55;"Ideal";1809
0,67;"Premium";1809
0,67;"Ideal";1809
0,76;"Good";1809
0,79;"Very Good";1809
0,51;"Ideal";1810
0,51;"Ideal";1810
0,57;"Ideal";1810
0,58;"Ideal";1811
0,67;"Good";1811
0,7;"Fair";1811
0,56;"Ideal";1811
0,64;"Premium";1811
0,53;"Ideal";1812
0,53;"Ideal";1812
0,53;"Ideal";1812
0,53;"Ideal";1812
0,53;"Ideal";1812
0,58;"Premium";1812
0,61;"Premium";1812
0,51;"Premium";1812
0,51;"Good";1812
0,51;"Very Good";1812
0,59;"Very Good";1813
0,54;"Very Good";1813
0,51;"Ideal";1813
0,5;"Very Good";1813
0,53;"Ideal";1813
0,51;"Good";1813
0,53;"Premium";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Premium";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Premium";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Premium";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Ideal";1813
0,53;"Premium";1813
0,53;"Ideal";1813
0,56;"Ideal";1814
0,72;"Ideal";1814
0,7;"Premium";1814
0,7;"Ideal";1814
0,7;"Premium";1814
0,54;"Premium";1814
0,7;"Very Good";1814
0,72;"Premium";1814
0,47;"Ideal";1814
0,7;"Fair";1814
0,56;"Ideal";1814
0,56;"Ideal";1814
0,56;"Premium";1814
0,56;"Ideal";1814
0,6;"Premium";1814
0,56;"Ideal";1814
0,56;"Ideal";1814
0,56;"Ideal";1814
0,56;"Ideal";1814
0,56;"Premium";1814
0,56;"Premium";1814
0,56;"Ideal";1814
0,56;"Premium";1814
0,56;"Premium";1814
0,56;"Premium";1814
0,56;"Ideal";1814
0,54;"Ideal";1814
0,72;"Very Good";1814
0,72;"Very Good";1814
0,56;"Fair";1814
0,5;"Premium";1814
0,65;"Very Good";1814
0,54;"Ideal";1814
0,7;"Premium";1814
0,57;"Ideal";1815
0,57;"Ideal";1815
0,7;"Ideal";1815
0,7;"Ideal";1815
0,52;"Ideal";1815
0,52;"Very Good";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,52;"Premium";1815
0,52;"Ideal";1815
0,52;"Ideal";1815
0,62;"Very Good";1815
0,3;"Ideal";526
0,3;"Ideal";526
0,3;"Very Good";526
0,3;"Premium";526
0,3;"Premium";526
0,3;"Very Good";526
0,3;"Premium";527
0,35;"Very Good";527
0,27;"Ideal";527
0,27;"Ideal";527
0,36;"Premium";527
0,37;"Fair";527
0,32;"Good";528
0,32;"Ideal";528
0,37;"Good";528
0,33;"Very Good";529
0,3;"Ideal";529
0,32;"Ideal";529
0,32;"Ideal";529
0,32;"Ideal";529
0,32;"Ideal";529
0,28;"Premium";529
0,38;"Good";529
0,32;"Premium";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,57;"Premium";1815
0,55;"Premium";1815
0,55;"Ideal";1815
0,59;"Ideal";1816
0,59;"Ideal";1816
0,59;"Very Good";1816
0,71;"Good";1816
0,46;"Ideal";1816
0,55;"Ideal";1816
0,57;"Good";1816
0,71;"Good";1816
0,64;"Premium";1816
0,57;"Very Good";1817
0,7;"Very Good";1817
0,54;"Very Good";1817
0,54;"Ideal";1817
0,7;"Premium";1817
0,7;"Ideal";1817
0,45;"Ideal";1817
0,62;"Very Good";1818
0,53;"Ideal";1818
0,53;"Ideal";1818
0,53;"Ideal";1818
0,31;"Ideal";1818
0,53;"Ideal";1818
0,51;"Premium";1818
0,71;"Good";1818
0,75;"Good";1819
0,56;"Ideal";1819
0,56;"Ideal";1819
0,56;"Ideal";1819
0,56;"Very Good";1819
0,6;"Premium";1819
0,56;"Very Good";1819
0,56;"Ideal";1819
0,56;"Very Good";1819
0,56;"Ideal";1819
0,56;"Ideal";1819
0,56;"Premium";1819
0,56;"Ideal";1819
0,56;"Premium";1819
0,56;"Premium";1819
0,56;"Very Good";1819
0,56;"Ideal";1819
0,56;"Ideal";1819
0,56;"Very Good";1819
0,52;"Premium";1819
0,56;"Ideal";1819
0,54;"Ideal";1819
0,57;"Ideal";1819
0,57;"Ideal";1819
0,57;"Ideal";1819
0,55;"Premium";1819
0,55;"Ideal";1819
0,55;"Ideal";1819
0,55;"Ideal";1819
0,55;"Ideal";1819
0,55;"Ideal";1819
0,55;"Premium";1819
0,55;"Premium";1819
0,55;"Premium";1819
0,67;"Premium";1819
0,57;"Premium";1819
0,57;"Premium";1819
0,5;"Premium";1819
0,5;"Very Good";1819
0,5;"Ideal";1819
0,6;"Ideal";1820
0,59;"Ideal";1820
0,54;"Ideal";1820
0,53;"Very Good";1821
0,68;"Very Good";1821
0,71;"Premium";1821
0,71;"Very Good";1821
0,63;"Ideal";1821
0,61;"Ideal";1821
0,61;"Good";1821
0,61;"Good";1821
0,61;"Good";1821
0,59;"Ideal";1821
0,59;"Good";1821
0,52;"Very Good";1822
0,52;"Very Good";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Premium";1822
0,52;"Very Good";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,52;"Ideal";1822
0,56;"Ideal";1822
0,69;"Ideal";1822
0,69;"Premium";1822
0,54;"Ideal";1823
0,62;"Premium";1823
0,56;"Ideal";1824
0,7;"Good";1824
0,7;"Good";1824
0,73;"Premium";1824
0,4;"Ideal";1824
0,4;"Ideal";1824
0,51;"Ideal";1825
0,53;"Ideal";1825
0,52;"Ideal";1825
0,54;"Ideal";1825
0,53;"Premium";1825
0,53;"Very Good";1825
0,71;"Premium";1826
0,57;"Very Good";1826
0,71;"Fair";1826
0,51;"Ideal";1826
0,7;"Ideal";1826
0,53;"Very Good";1827
0,51;"Ideal";1827
0,51;"Ideal";1827
0,61;"Premium";1827
0,43;"Ideal";1827
0,7;"Premium";1827
0,53;"Ideal";1827
0,75;"Fair";1827
0,65;"Premium";1827
0,7;"Premium";1827
0,87;"Ideal";1827
0,65;"Very Good";1828
0,65;"Very Good";1828
0,61;"Very Good";1828
0,79;"Very Good";1828
0,59;"Ideal";1828
0,62;"Ideal";1828
0,65;"Good";1828
0,52;"Premium";1828
0,52;"Very Good";1828
0,52;"Very Good";1828
0,86;"Premium";1828
0,71;"Fair";1828
0,7;"Fair";1828
0,65;"Premium";1828
0,52;"Very Good";1829
0,61;"Very Good";1829
0,54;"Ideal";1829
0,52;"Ideal";1829
0,58;"Ideal";1829
0,53;"Very Good";1830
0,7;"Very Good";1830
0,53;"Ideal";1830
0,6;"Premium";1830
0,6;"Ideal";1830
0,58;"Ideal";1830
0,55;"Very Good";1831
0,51;"Premium";1831
0,51;"Premium";1831
0,51;"Good";1831
0,64;"Ideal";1831
0,72;"Ideal";1832
0,53;"Ideal";1832
0,7;"Ideal";1832
0,66;"Good";1832
0,51;"Ideal";1832
0,53;"Ideal";1832
0,71;"Fair";1832
0,72;"Ideal";1832
0,55;"Premium";1832
0,62;"Very Good";1832
0,52;"Very Good";1833
0,52;"Very Good";1833
0,52;"Ideal";1833
0,45;"Ideal";1833
0,55;"Ideal";1833
0,55;"Ideal";1833
0,76;"Ideal";1833
0,47;"Premium";1833
0,51;"Premium";1833
0,59;"Ideal";1834
0,59;"Ideal";1834
0,46;"Ideal";1834
0,46;"Ideal";1834
0,46;"Ideal";1834
0,52;"Ideal";1835
0,52;"Ideal";1835
0,52;"Premium";1835
0,59;"Ideal";1835
0,59;"Premium";1835
0,7;"Very Good";1836
0,5;"Ideal";1836
0,54;"Premium";1836
0,51;"Ideal";1836
0,51;"Ideal";1836
0,51;"Ideal";1836
0,51;"Ideal";1836
0,51;"Premium";1836
0,6;"Very Good";1836
0,51;"Ideal";1836
0,51;"Premium";1836
0,54;"Ideal";1836
0,51;"Ideal";1837
0,57;"Ideal";1837
0,56;"Ideal";1837
0,57;"Ideal";1837
0,59;"Premium";1837
0,54;"Ideal";1837
0,54;"Ideal";1837
0,51;"Premium";1837
0,5;"Premium";1838
0,55;"Very Good";1838
0,46;"Very Good";1838
0,59;"Very Good";1838
0,51;"Very Good";1838
0,5;"Premium";1838
0,5;"Premium";1838
0,5;"Ideal";1838
0,5;"Very Good";1838
0,5;"Ideal";1838
0,5;"Premium";1838
0,5;"Ideal";1838
0,5;"Very Good";1838
0,5;"Very Good";1838
0,5;"Ideal";1838
0,5;"Ideal";1838
0,5;"Very Good";1838
0,5;"Ideal";1838
0,64;"Good";1838
0,59;"Ideal";1838
0,59;"Ideal";1838
0,5;"Ideal";1838
0,5;"Very Good";1838
0,5;"Premium";1838
0,5;"Premium";1838
0,5;"Ideal";1838
0,5;"Premium";1838
0,5;"Premium";1838
0,5;"Premium";1838
0,8;"Premium";1838
0,51;"Very Good";1839
0,51;"Ideal";1839
0,71;"Ideal";1840
0,52;"Very Good";1840
0,59;"Very Good";1840
0,6;"Ideal";1840
0,55;"Ideal";1840
0,7;"Good";1840
0,7;"Fair";1840
0,71;"Good";1840
0,71;"Fair";1840
0,71;"Very Good";1840
0,66;"Very Good";1841
0,51;"Very Good";1841
0,71;"Very Good";1841
0,6;"Very Good";1841
0,55;"Ideal";1841
0,51;"Ideal";1841
0,51;"Good";1841
0,62;"Premium";1841
0,62;"Premium";1841
0,62;"Premium";1841
0,65;"Ideal";1841
0,52;"Good";1841
0,5;"Ideal";1842
0,5;"Ideal";1842
0,54;"Ideal";1842
0,51;"Very Good";1842
0,53;"Ideal";1842
0,52;"Premium";1842
0,52;"Premium";1842
0,51;"Ideal";1842
0,51;"Ideal";1842
0,51;"Very Good";1842
0,51;"Ideal";1842
0,5;"Very Good";1843
0,5;"Very Good";1843
0,7;"Premium";1843
0,77;"Very Good";1843
0,71;"Premium";1843
0,7;"Good";1843
0,7;"Ideal";1843
0,7;"Premium";1843
0,65;"Good";1843
0,53;"Very Good";1844
0,51;"Ideal";1844
0,7;"Premium";1844
0,59;"Ideal";1844
0,5;"Ideal";1844
0,52;"Ideal";1844
0,5;"Ideal";1844
0,5;"Ideal";1844
0,58;"Good";1844
0,7;"Premium";1844
0,51;"Ideal";1845
0,51;"Ideal";1845
0,55;"Ideal";1845
0,55;"Ideal";1845
0,3;"Very Good";394
0,3;"Very Good";394
0,3;"Good";394
0,3;"Very Good";394
0,3;"Premium";394
0,3;"Good";394
0,3;"Very Good";394
0,3;"Very Good";394
0,3;"Very Good";394
0,3;"Good";394
0,3;"Good";394
0,3;"Good";394
0,3;"Premium";394
0,3;"Premium";394
0,3;"Good";394
0,3;"Good";394
0,3;"Good";394
0,3;"Very Good";394
0,3;"Very Good";394
0,3;"Very Good";394
0,3;"Very Good";394
0,31;"Ideal";395
0,25;"Ideal";395
0,23;"Good";395
0,31;"Ideal";396
0,31;"Ideal";396
0,26;"Very Good";397
0,24;"Very Good";397
0,26;"Ideal";397
0,26;"Ideal";397
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,59;"Good";1845
0,5;"Ideal";1845
0,5;"Premium";1845
0,5;"Premium";1845
0,5;"Premium";1845
0,5;"Premium";1845
0,5;"Ideal";1845
0,5;"Ideal";1845
0,5;"Premium";1845
0,5;"Ideal";1845
0,5;"Premium";1845
0,5;"Ideal";1845
0,5;"Premium";1845
0,5;"Premium";1845
0,5;"Ideal";1845
0,5;"Premium";1845
0,56;"Ideal";1846
0,54;"Ideal";1846
0,5;"Premium";1846
0,54;"Very Good";1846
0,72;"Premium";1846
0,54;"Ideal";1846
0,54;"Ideal";1846
0,54;"Ideal";1846
0,54;"Ideal";1846
0,69;"Good";1846
0,78;"Premium";1846
0,63;"Premium";1846
0,52;"Very Good";1847
0,5;"Very Good";1847
0,52;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,57;"Ideal";1847
0,57;"Premium";1847
0,57;"Ideal";1847
0,57;"Ideal";1847
0,57;"Premium";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Premium";1847
0,54;"Premium";1847
0,54;"Ideal";1847
0,54;"Premium";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,54;"Ideal";1847
0,57;"Premium";1847
0,52;"Ideal";1847
0,57;"Good";1847
0,54;"Premium";1847
0,55;"Premium";1848
0,7;"Premium";1848
0,55;"Ideal";1848
0,53;"Ideal";1848
0,5;"Ideal";1848
0,7;"Fair";1848
0,56;"Premium";1848
0,5;"Very Good";1849
0,51;"Very Good";1849
0,54;"Ideal";1849
0,52;"Fair";1849
0,5;"Ideal";1850
0,62;"Good";1850
0,57;"Ideal";1851
0,57;"Premium";1851
0,57;"Ideal";1851
0,57;"Ideal";1851
0,57;"Ideal";1851
0,57;"Ideal";1851
0,57;"Ideal";1851
0,57;"Premium";1851
0,57;"Premium";1851
0,57;"Ideal";1851
0,57;"Ideal";1851
0,57;"Very Good";1851
0,7;"Good";1851
0,7;"Good";1851
0,51;"Ideal";1851
0,51;"Ideal";1851
0,53;"Very Good";1852
0,53;"Very Good";1852
0,54;"Ideal";1852
0,51;"Ideal";1852
0,51;"Ideal";1852
0,55;"Very Good";1853
0,65;"Premium";1853
0,57;"Ideal";1853
0,72;"Ideal";1853
0,71;"Premium";1853
0,55;"Ideal";1854
0,5;"Ideal";1854
0,7;"Very Good";1855
0,56;"Ideal";1855
0,53;"Ideal";1856
0,7;"Very Good";1856
0,7;"Good";1856
0,55;"Ideal";1856
0,55;"Ideal";1857
0,59;"Very Good";1857
0,53;"Premium";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Very Good";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Premium";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,53;"Ideal";1857
0,55;"Ideal";1857
0,5;"Ideal";1857
0,52;"Ideal";1858
0,5;"Ideal";1858
0,5;"Good";1858
0,75;"Premium";1858
0,72;"Premium";1858
0,51;"Ideal";1859
0,76;"Ideal";1859
0,75;"Very Good";1859
0,64;"Ideal";1859
0,48;"Ideal";1859
0,52;"Very Good";1860
0,7;"Good";1860
0,61;"Very Good";1861
0,71;"Very Good";1861
0,6;"Ideal";1861
0,6;"Ideal";1861
0,59;"Good";1861
0,65;"Ideal";1862
0,58;"Premium";1862
0,6;"Good";1863
0,69;"Premium";1863
0,83;"Ideal";1863
0,57;"Ideal";1864
0,72;"Ideal";1864
0,72;"Ideal";1864
0,72;"Ideal";1864
0,56;"Premium";1864
0,49;"Very Good";1865
0,53;"Ideal";1865
0,5;"Ideal";1865
0,5;"Ideal";1865
0,5;"Ideal";1865
0,55;"Ideal";1865
0,57;"Ideal";1865
0,47;"Ideal";1865
0,47;"Ideal";1865
0,7;"Fair";1865
0,7;"Good";1865
0,7;"Fair";1865
0,58;"Ideal";1865
0,74;"Fair";1865
0,56;"Premium";1865
0,74;"Good";1865
0,74;"Good";1865
0,72;"Ideal";1866
0,72;"Very Good";1866
0,59;"Premium";1866
0,54;"Ideal";1866
0,6;"Ideal";1866
0,67;"Very Good";1867
0,55;"Very Good";1867
0,5;"Ideal";1867
0,53;"Ideal";1867
0,7;"Very Good";1867
0,7;"Very Good";1867
0,38;"Ideal";1867
0,61;"Ideal";1867
0,54;"Ideal";1868
0,44;"Ideal";1868
0,57;"Ideal";1868
0,54;"Ideal";1868
0,52;"Ideal";1868
0,52;"Premium";1868
0,52;"Ideal";1868
0,71;"Very Good";1869
0,58;"Premium";1869
0,57;"Ideal";1869
0,75;"Fair";1869
0,59;"Very Good";1870
0,51;"Ideal";1870
0,62;"Very Good";1871
0,51;"Very Good";1871
0,57;"Very Good";1871
0,63;"Premium";1871
0,55;"Ideal";1871
0,55;"Ideal";1871
0,58;"Very Good";1872
0,51;"Good";1872
0,52;"Ideal";1872
0,47;"Ideal";1872
0,52;"Ideal";1872
0,52;"Ideal";1872
0,52;"Ideal";1872
0,52;"Premium";1872
0,52;"Ideal";1872
0,52;"Ideal";1872
0,64;"Very Good";1873
0,51;"Premium";1873
0,51;"Ideal";1873
0,51;"Ideal";1873
0,53;"Very Good";1874
0,7;"Ideal";1874
0,7;"Ideal";1874
0,7;"Ideal";1874
0,7;"Ideal";1874
0,52;"Very Good";1875
0,71;"Very Good";1875
0,51;"Ideal";1875
0,51;"Premium";1875
0,51;"Very Good";1875
0,51;"Good";1875
0,51;"Very Good";1875
0,51;"Ideal";1875
0,51;"Ideal";1875
0,51;"Ideal";1875
0,51;"Very Good";1875
0,51;"Ideal";1875
0,51;"Ideal";1875
0,51;"Ideal";1875
0,51;"Premium";1875
0,51;"Ideal";1875
0,51;"Ideal";1875
0,6;"Premium";1875
0,54;"Ideal";1875
0,51;"Ideal";1875
0,6;"Ideal";1875
0,59;"Ideal";1875
0,7;"Premium";1875
0,72;"Premium";1875
0,7;"Very Good";1876
0,57;"Ideal";1876
0,58;"Ideal";1876
0,58;"Ideal";1876
0,51;"Ideal";1877
0,51;"Ideal";1877
0,61;"Very Good";1877
0,61;"Premium";1877
0,51;"Very Good";1877
0,51;"Ideal";1877
0,73;"Ideal";1877
0,53;"Premium";1877
0,53;"Ideal";1877
0,79;"Premium";1877
0,59;"Very Good";1878
0,62;"Ideal";1878
0,52;"Ideal";1878
0,52;"Ideal";1878
0,7;"Good";1878
0,52;"Ideal";1878
0,55;"Very Good";1879
0,51;"Ideal";1879
0,51;"Ideal";1879
0,72;"Premium";1879
0,58;"Premium";1879
0,53;"Very Good";1880
0,64;"Ideal";1880
0,64;"Ideal";1880
0,53;"Ideal";1881
0,53;"Ideal";1881
0,55;"Very Good";1881
0,55;"Ideal";1881
0,71;"Good";1881
0,55;"Ideal";1881
0,55;"Ideal";1881
0,52;"Ideal";1881
0,55;"Premium";1881
0,55;"Ideal";1881
0,55;"Ideal";1881
0,55;"Premium";1881
0,55;"Premium";1881
0,55;"Premium";1881
0,65;"Fair";1881
0,75;"Premium";1881
0,51;"Ideal";1882
0,51;"Very Good";1882
0,51;"Ideal";1882
0,67;"Good";1882
0,56;"Ideal";1882
0,51;"Ideal";1882
0,51;"Premium";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Premium";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,23;"Ideal";530
0,31;"Ideal";530
0,34;"Ideal";530
0,34;"Ideal";530
0,32;"Premium";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Very Good";530
0,23;"Good";530
0,23;"Very Good";530
0,34;"Ideal";531
0,34;"Ideal";531
0,37;"Ideal";531
0,31;"Good";531
0,23;"Premium";531
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Premium";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,51;"Ideal";1882
0,56;"Ideal";1882
0,51;"Premium";1882
0,56;"Premium";1882
0,51;"Premium";1882
0,56;"Premium";1882
0,56;"Premium";1882
0,54;"Good";1883
0,59;"Premium";1883
0,57;"Very Good";1883
0,7;"Very Good";1883
0,47;"Ideal";1883
0,5;"Ideal";1883
0,5;"Ideal";1883
0,5;"Ideal";1883
